percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.096188,0.0,0.0,0.0,0.138124,0.158548,0.0,0.0,0.230066,0.251412,0.2448219999999999,0.251506,0.252606,0.230066,0.251412,0.23491,0.251412,0.239702,0.251412,0.24022,0.229665,0.255119,0.249338,0.253084,0.256538,0.229665,0.255119,0.230676,0.255119,0.237419,0.255119,0.243573,0.16626,0.0,0.0,0.0,0.196648,0.199396,0.0,0.0
1,0.10928,0.0,0.0,0.0,0.15564,0.169792,0.18458,0.0,0.2471239999999999,0.260104,0.254512,0.256928,0.258408,0.247704,0.260104,0.249408,0.260104,0.249916,0.260104,0.250936,0.2417599999999999,0.261246,0.2562,0.260092,0.261446,0.2417599999999999,0.261246,0.2423,0.261246,0.246946,0.261246,0.251246,0.189392,0.0,0.0,0.0,0.2053,0.209148,0.19722,0.0
2,0.1212039999999999,0.0,0.0,0.0,0.167944,0.184604,0.202872,0.223048,0.2566,0.266406,0.260436,0.262542,0.264518,0.256612,0.266406,0.256612,0.266406,0.258706,0.266406,0.259024,0.253961,0.266619,0.264219,0.265333,0.266057,0.253961,0.266619,0.255994,0.266619,0.258899,0.266619,0.258214,0.199172,0.0,0.0,0.0,0.211144,0.217372,0.224676,0.237872
3,0.130584,0.2379840000000019,0.0,0.0,0.177184,0.198492,0.217992,0.2511,0.264516,0.272608,0.266432,0.270524,0.271916,0.26454,0.272608,0.265156,0.272608,0.267216,0.272608,0.26514,0.2697199999999999,0.269968,0.269492,0.270976,0.2708279999999999,0.269744,0.269968,0.269736,0.269968,0.269444,0.269968,0.268292,0.2049919999999999,0.233796,0.0,0.0,0.218776,0.226588,0.236948,0.247352
4,0.13886,0.25422,0.0,0.0,0.18354,0.2040799999999999,0.23136,0.25728,0.27097,0.27835,0.2749,0.2778,0.28023,0.27255,0.27835,0.27421,0.27835,0.27473,0.27835,0.27384,0.27813,0.2753,0.27846,0.279165,0.278265,0.27813,0.2753,0.27774,0.2753,0.27868,0.2753,0.278625,0.20936,0.24006,0.0,0.0,0.224,0.23404,0.2433,0.2563999999999999
5,0.147788,0.263332,0.251488,0.0,0.188144,0.209444,0.238844,0.262008,0.281612,0.2847,0.2826,0.283836,0.2858,0.282084,0.2847,0.283248,0.2847,0.284012,0.2847,0.280724,0.285752,0.283614,0.283614,0.2862,0.2856519999999999,0.286038,0.283614,0.286038,0.283614,0.286314,0.283614,0.285414,0.21344,0.273244,0.245432,0.0,0.2289759999999999,0.237744,0.249232,0.266376
6,0.154668,0.2693359999999999,0.267408,0.1895840000000019,0.191336,0.214736,0.247936,0.265472,0.28947,0.291338,0.288484,0.29077,0.292942,0.2905419999999999,0.291338,0.292628,0.291338,0.291612,0.291338,0.287814,0.289911,0.289611,0.289833,0.290155,0.290888,0.2905439999999999,0.289611,0.290633,0.289611,0.290111,0.289611,0.289811,0.2167,0.278404,0.2651,0.255636,0.2331,0.241104,0.2516,0.274612
7,0.159992,0.27236,0.283976,0.286092,0.200812,0.219492,0.255992,0.270476,0.296112,0.296,0.29416,0.297664,0.296464,0.2967,0.296,0.298164,0.296,0.29936,0.296,0.29428,0.293668,0.2960359999999999,0.296232,0.2974839999999999,0.2989199999999999,0.294568,0.2960359999999999,0.294384,0.2960359999999999,0.293384,0.2960359999999999,0.295268,0.220492,0.2814,0.274984,0.266268,0.236876,0.2432,0.253192,0.278284
8,0.1642,0.277116,0.289332,0.291332,0.206848,0.222932,0.261096,0.278832,0.304236,0.301872,0.302518,0.3035,0.305036,0.304436,0.301872,0.304936,0.301872,0.306026,0.301872,0.30139,0.2974569999999999,0.300414,0.301728,0.302099,0.303771,0.299357,0.300414,0.30107,0.300414,0.2985569999999999,0.300414,0.298957,0.223716,0.2845,0.280932,0.277532,0.2413,0.2482,0.2564,0.281116
9,0.16858,0.28494,0.29274,0.2949,0.2117,0.2278,0.26504,0.2846599999999999,0.3087399999999999,0.30802,0.3072399999999999,0.3099,0.30904,0.3089,0.30802,0.3089,0.30802,0.31052,0.30802,0.30538,0.30449,0.30526,0.30508,0.30699,0.30773,0.3055,0.30526,0.30613,0.30526,0.30358,0.30526,0.30413,0.2282,0.28894,0.28424,0.28004,0.24484,0.25064,0.2604,0.28404
