percentiles,hv10,hv120,hv150,hv180,hv20,hv30,hv60,hv90,ivcall10,ivcall1080,ivcall120,ivcall150,ivcall180,ivcall20,ivcall270,ivcall30,ivcall360,ivcall60,ivcall720,ivcall90,ivput10,ivput1080,ivput120,ivput150,ivput180,ivput20,ivput270,ivput30,ivput360,ivput60,ivput720,ivput90,phv10,phv120,phv150,phv180,phv20,phv30,phv60,phv90
0,0.1816299999999999,0.36201,0.36642,0.36363,0.2534,0.2942099999999999,0.33571,0.35432,0.343978,0.335698,0.365104,0.366716,0.355312,0.343978,0.335698,0.343978,0.335698,0.358302,0.335698,0.366326,0.39872,0.421432,0.4400799999999999,0.43582,0.4259,0.412728,0.421432,0.423964,0.421432,0.419916,0.421432,0.4296,0.24384,0.3242049999999999,0.3259,0.3228,0.27832,0.2915049999999999,0.310905,0.315915
1,0.20514,0.37133,0.37601,0.37051,0.27734,0.30492,0.34801,0.3665,0.382116,0.366012,0.394552,0.389212,0.3834079999999999,0.38226,0.366012,0.383364,0.366012,0.388416,0.366012,0.39316,0.430948,0.440364,0.45674,0.458312,0.451748,0.433664,0.440364,0.435712,0.440364,0.440228,0.440364,0.457964,0.26162,0.32761,0.32871,0.3264,0.28765,0.301,0.31606,0.3237
2,0.223345,0.37863,0.380615,0.3821299999999999,0.2962,0.3141,0.355145,0.369915,0.397512,0.377712,0.40639,0.401702,0.395078,0.397512,0.377712,0.397912,0.377712,0.40279,0.377712,0.4063239999999999,0.443884,0.454692,0.46628,0.468492,0.465692,0.4486759999999999,0.454692,0.453184,0.454692,0.459496,0.454692,0.465692,0.2723,0.330115,0.331715,0.3292,0.2962499999999999,0.30643,0.32243,0.32723
3,0.23524,0.38772,0.38612,0.38854,0.30512,0.32892,0.36292,0.37562,0.411216,0.391536,0.416304,0.4121,0.410508,0.411216,0.391536,0.411216,0.391536,0.415804,0.391536,0.416304,0.458428,0.46624,0.4738279999999999,0.47488,0.472096,0.458824,0.46624,0.4610399999999999,0.46624,0.466084,0.46624,0.471728,0.2783,0.333,0.33332,0.33532,0.3052,0.3138,0.3263399999999999,0.3305
4,0.2476499999999999,0.39345,0.392625,0.39365,0.31425,0.3368,0.3696,0.3843749999999999,0.41962,0.40349,0.4233699999999999,0.41949,0.41658,0.42011,0.40349,0.4215299999999999,0.40349,0.42449,0.40349,0.42491,0.46626,0.47308,0.47888,0.48162,0.47886,0.46648,0.47308,0.46792,0.47308,0.47146,0.47308,0.47498,0.286375,0.335725,0.3345,0.338625,0.311425,0.31855,0.329025,0.3334
5,0.25903,0.39903,0.3978,0.3973,0.3233,0.3463,0.37309,0.39402,0.427268,0.412712,0.428636,0.425868,0.4231,0.4274,0.412712,0.428012,0.412712,0.431068,0.412712,0.430724,0.471684,0.478776,0.4858,0.4880759999999999,0.48462,0.4717,0.478776,0.471892,0.478776,0.474692,0.478776,0.479992,0.29242,0.3377,0.338,0.34582,0.31583,0.3227299999999999,0.33152,0.33753
6,0.265585,0.40497,0.401235,0.402535,0.332135,0.353235,0.37728,0.401335,0.43601,0.4205819999999999,0.435,0.432782,0.427928,0.4361819999999999,0.4205819999999999,0.436282,0.4205819999999999,0.437764,0.4205819999999999,0.436482,0.4751,0.482296,0.488672,0.491848,0.490544,0.475996,0.482296,0.476448,0.482296,0.478248,0.482296,0.484324,0.298335,0.34257,0.34667,0.350035,0.320835,0.32557,0.3339,0.33997
7,0.27462,0.4084,0.40534,0.4079399999999999,0.3394,0.3604,0.38294,0.40604,0.440016,0.424708,0.4389,0.4371,0.432108,0.440016,0.424708,0.440364,0.424708,0.44254,0.424708,0.441508,0.479812,0.488668,0.4928,0.494812,0.493656,0.48108,0.488668,0.484292,0.488668,0.484768,0.488668,0.488156,0.30556,0.34834,0.35318,0.3516,0.32444,0.32934,0.3367,0.34424
8,0.28278,0.412345,0.4104,0.411045,0.34689,0.365335,0.38589,0.410145,0.444634,0.429134,0.44317,0.4421339999999999,0.4356339999999999,0.444634,0.429134,0.445002,0.429134,0.4467339999999999,0.429134,0.4457339999999999,0.487552,0.4929759999999999,0.4960759999999999,0.497288,0.4971,0.487776,0.4929759999999999,0.490052,0.4929759999999999,0.490052,0.4929759999999999,0.491888,0.3098,0.3541,0.356145,0.3537,0.328245,0.332145,0.341045,0.347835
9,0.29205,0.41825,0.41765,0.4151,0.35375,0.37095,0.39395,0.4141,0.4483,0.43386,0.44656,0.4457,0.4414,0.44822,0.43386,0.44872,0.43386,0.45108,0.43386,0.45022,0.4921399999999999,0.49544,0.4995,0.50108,0.4998,0.49242,0.49544,0.49392,0.49544,0.49342,0.49544,0.49466,0.3133,0.3579,0.36005,0.3597,0.3312,0.33575,0.3439,0.35095
10,0.29892,0.420755,0.422855,0.42321,0.35791,0.37671,0.39991,0.418165,0.452772,0.4372,0.4509,0.448472,0.4446859999999999,0.452772,0.4372,0.454472,0.4372,0.456586,0.4372,0.455586,0.495512,0.4989,0.5022559999999999,0.503656,0.504204,0.496164,0.4989,0.497552,0.4989,0.496708,0.4989,0.498852,0.31782,0.3602,0.362855,0.367,0.334055,0.3385,0.348055,0.3582
11,0.30596,0.42376,0.42788,0.43246,0.3621,0.38126,0.40494,0.4233,0.459,0.441524,0.4559,0.453248,0.447524,0.459012,0.441524,0.4592,0.441524,0.462112,0.441524,0.4592,0.4985839999999999,0.5021519999999999,0.504668,0.5063,0.5064,0.498852,0.5021519999999999,0.5015,0.5021519999999999,0.4995,0.5021519999999999,0.501584,0.3222,0.36276,0.36632,0.3699,0.3382199999999999,0.34266,0.3522,0.3618
12,0.311525,0.430065,0.4343,0.43553,0.366765,0.38603,0.41393,0.428,0.4633,0.444538,0.460214,0.456876,0.451828,0.463376,0.444538,0.463738,0.444538,0.4654,0.444538,0.4633,0.502232,0.506116,0.5073799999999999,0.509228,0.508416,0.5024,0.506116,0.503464,0.506116,0.502432,0.506116,0.505332,0.325725,0.3654,0.3706649999999999,0.372395,0.340765,0.3456,0.354965,0.364165
